,Date -Sampled-,Sample Site,Mod-ASP,ASP -ug/g-,County,Sample Type,Latitude,Longitude,Zone
275,2015-09-11,"CDFG Trawl Block 132, Trinidad",,120.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
276,2015-09-11,"CDFG Trawl Block 132, Trinidad",,82.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
277,2015-09-11,"CDFG Trawl Block 132, Trinidad",,23.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
278,2015-09-11,"CDFG Trawl Block 132, Trinidad",,33.0,Humboldt,"Crab, Dungeness, body meat",41.02962,-124.145,C
279,2015-09-11,"CDFG Trawl Block 132, Trinidad",,4.4,Humboldt,"Crab, Dungeness, leg meat",41.02962,-124.145,C
280,2015-09-11,"CDFG Trawl Block 132, Trinidad",,27.0,Humboldt,"Crab, Dungeness, body meat",41.02962,-124.145,C
281,2015-09-11,"CDFG Trawl Block 132, Trinidad",<,2.5,Humboldt,"Crab, Dungeness, leg meat",41.02962,-124.145,C
282,2015-09-11,"CDFG Trawl Block 132, Trinidad",,27.0,Humboldt,"Crab, Dungeness, body meat",41.02962,-124.145,C
283,2015-09-11,"CDFG Trawl Block 132, Trinidad",,17.0,Humboldt,"Crab, Dungeness, leg meat",41.02962,-124.145,C
284,2015-09-15,"CDFG Trawl Block 210, HB entr",,120.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
285,2015-09-15,"CDFG Trawl Block 210, HB entr",,86.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
286,2015-09-15,"CDFG Trawl Block 210, HB entr",,30.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
287,2015-09-15,"CDFG Trawl Block 210, HB entr",,98.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
288,2015-09-15,"CDFG Trawl Block 210, HB entr",,68.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
289,2015-09-15,"CDFG Trawl Block 210, HB entr",,56.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
290,2015-09-15,"CDFG Trawl Block 210, HB entr",,18.0,Humboldt,"Crab, Dungeness, body meat",40.7493,-124.2845,B
291,2015-09-15,"CDFG Trawl Block 210, HB entr",,4.0,Humboldt,"Crab, Dungeness, leg meat",40.7493,-124.2845,B
292,2015-09-16,Pescadero State Beach,,74.0,San Mateo,"Crab, Dungeness, viscera",37.267295,-122.411721,F
293,2015-09-16,Pillar Point,,6.8,San Mateo,"Crab, Dungeness, viscera",37.4958,-122.49721,F
294,2015-09-16,Pescadero State Beach,,5.7,San Mateo,"Crab, Dungeness, body meat",37.267295,-122.411721,F
295,2015-09-16,Pescadero State Beach,<,2.5,San Mateo,"Crab, Dungeness, leg meat",37.267295,-122.411721,F
296,2015-09-23,"CDFG Trawl Block 108, George",,120.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A
297,2015-09-23,"CDFG Trawl Block 108, George",,81.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A
298,2015-09-23,"CDFG Trawl Block 108, George",<,2.5,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A
299,2015-09-23,"CDFG Trawl Block 108, George",,17.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A
300,2015-09-23,"CDFG Trawl Block 108, George",,49.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A
301,2015-09-23,"CDFG Trawl Block 108, George",,36.0,Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A
302,2015-09-23,"CDFG Trawl Block 108, George",,27.0,Del Norte,"Crab, Dungeness, body meat",41.76667,-124.25,A
303,2015-09-23,"CDFG Trawl Block 108, George",,4.9,Del Norte,"Crab, Dungeness, leg meat",41.76667,-124.25,A
304,2015-09-23,"CDFG Trawl Block 108, George",,13.0,Del Norte,"Crab, Dungeness, body meat",41.76667,-124.25,A
305,2015-09-23,"CDFG Trawl Block 108, George",<,2.5,Del Norte,"Crab, Dungeness, leg meat",41.76667,-124.25,A
306,2015-10-18,"CDFG Trawl Block 431, Bodega",,21.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
307,2015-10-18,"CDFG Trawl Block 431, Bodega",,38.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
308,2015-10-18,"CDFG Trawl Block 431, Bodega",,34.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
309,2015-10-18,"CDFG Trawl Block 431, Bodega",,29.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
310,2015-10-18,"CDFG Trawl Block 431, Bodega",,23.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
311,2015-10-18,"CDFG Trawl Block 431, Bodega",,40.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
312,2015-10-25,"CDFG Trawl Block 473, HMBoff",,58.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
313,2015-10-25,"CDFG Trawl Block 473, HMBoff",,43.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
314,2015-10-25,"CDFG Trawl Block 473, HMBoff",,130.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
315,2015-10-25,"CDFG Trawl Block 473, HMBoff",,28.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
316,2015-10-25,"CDFG Trawl Block 473, HMBoff",,59.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
317,2015-10-25,"CDFG Trawl Block 473, HMBoff",,55.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
318,2015-10-25,"CDFG Trawl Block 473, HMBoff",,16.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
319,2015-10-25,"CDFG Trawl Block 473, HMBoff",,53.0,San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F
320,2015-10-25,"CDFG Trawl Block 472, HMB",,40.0,San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F
321,2015-10-25,"CDFG Trawl Block 472, HMB",,36.0,San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F
322,2015-10-25,"CDFG Trawl Block 472, HMB",,88.0,San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F
323,2015-10-25,"CDFG Trawl Block 472, HMB",,61.0,San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F
324,2015-10-26,"CDFG Trawl Block 132, Trinidad",,39.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
325,2015-10-26,"CDFG Trawl Block 132, Trinidad",,41.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
326,2015-10-26,"CDFG Trawl Block 132, Trinidad",,77.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
327,2015-10-26,"CDFG Trawl Block 132, Trinidad",,76.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
328,2015-10-26,"CDFG Trawl Block 132, Trinidad",,80.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
329,2015-10-26,"CDFG Trawl Block 132, Trinidad",,53.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
330,2015-10-26,"CDFG Trawl Block 132, Trinidad",,97.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
331,2015-10-26,"CDFG Trawl Block 132, Trinidad",,65.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
332,2015-10-27,"CDFG Trawl Block 210, HB entr",,84.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
333,2015-10-27,"CDFG Trawl Block 210, HB entr",,84.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
334,2015-10-27,"CDFG Trawl Block 210, HB entr",,51.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
335,2015-10-27,"CDFG Trawl Block 210, HB entr",,45.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
336,2015-10-27,"CDFG Trawl Block 210, HB entr",,57.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
337,2015-10-27,"CDFG Trawl Block 210, HB entr",,52.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
338,2015-10-27,"CDFG Trawl Block 210, HB entr",,76.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
339,2015-10-27,"CDFG Trawl Block 210, HB entr",,140.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
340,2015-10-27,"CDFG Trawl Block 210, HB entr",,43.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
341,2015-10-27,"CDFG Trawl Block 210, HB entr",,37.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
342,2015-10-27,"CDFG Trawl Block 210, HB entr",,65.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
343,2015-10-27,"CDFG Trawl Block 210, HB entr",,67.0,Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B
344,2015-10-28,"CDFG Trawl Block 623, Pismo",,10.0,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
345,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",,3.7,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C
346,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",,5.3,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C
347,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",,8.8,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C
348,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",,3.7,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C
349,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",<,2.5,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C
350,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",,15.0,Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C
351,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,7.7,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
352,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",<,2.5,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
353,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,8.5,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
354,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,14.0,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
355,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,12.0,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
356,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,4.8,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
357,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",<,2.5,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
358,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,16.0,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
359,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,23.0,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
360,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,9.4,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
361,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,10.0,Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H
362,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",,83.0,Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H
363,2015-11-02,"CDFG Trawl Block 431, Bodega",,28.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
364,2015-11-02,"CDFG Trawl Block 431, Bodega",,91.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
365,2015-11-02,"CDFG Trawl Block 431, Bodega",,43.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
366,2015-11-02,"CDFG Trawl Block 431, Bodega",,46.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
367,2015-11-02,"CDFG Trawl Block 431, Bodega",,32.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
368,2015-11-02,"CDFG Trawl Block 431, Bodega",,31.0,Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E
369,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",<,2.5,Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H
370,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",,3.3,Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H
371,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",<,2.5,Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H
372,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",,6.8,Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H
373,2015-11-14,"CDFG Trawl Block 623, Pismo",,9.0,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
374,2015-11-14,"CDFG Trawl Block 623, Pismo",,4.0,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
375,2015-11-14,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
376,2015-11-14,"CDFG Trawl Block 623, Pismo",,8.2,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
377,2015-11-14,"CDFG Trawl Block 623, Pismo",,7.6,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
378,2015-11-14,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
379,2015-11-14,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
380,2015-11-14,"CDFG Trawl Block 623, Pismo",,4.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
381,2015-11-14,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
382,2015-11-14,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
383,2015-11-14,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
384,2015-11-14,"CDFG Trawl Block 422, Carmet",,32.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
385,2015-11-14,"CDFG Trawl Block 422, Carmet",,34.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
386,2015-11-14,"CDFG Trawl Block 422, Carmet",,11.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
387,2015-11-14,"CDFG Trawl Block 422, Carmet",,34.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
388,2015-11-14,"CDFG Trawl Block 422, Carmet",,26.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
389,2015-11-14,"CDFG Trawl Block 422, Carmet",,18.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
390,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",,79.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F
391,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",,14.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F
392,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",,81.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F
393,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",,72.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F
394,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",,35.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F
395,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",,26.0,Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F
396,2015-11-14,"CDFG Trawl Block 447, Bolinas",,12.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
397,2015-11-14,"CDFG Trawl Block 447, Bolinas",<,2.5,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
398,2015-11-14,"CDFG Trawl Block 447, Bolinas",,6.3,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
399,2015-11-14,"CDFG Trawl Block 447, Bolinas",,21.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
400,2015-11-14,"CDFG Trawl Block 447, Bolinas",,14.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
401,2015-11-14,"CDFG Trawl Block 447, Bolinas",,11.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
402,2015-11-14,"CDFG Trawl Block 464, San Pedr",,8.9,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
403,2015-11-14,"CDFG Trawl Block 464, San Pedr",,5.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
404,2015-11-14,"CDFG Trawl Block 464, San Pedr",,11.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
405,2015-11-14,"CDFG Trawl Block 464, San Pedr",,22.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
406,2015-11-14,"CDFG Trawl Block 464, San Pedr",,20.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
407,2015-11-14,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
408,2015-11-16,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
409,2015-11-17,"CDFG Trawl Block 132, Trinidad",,17.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
410,2015-11-17,"CDFG Trawl Block 132, Trinidad",,65.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
411,2015-11-17,"CDFG Trawl Block 132, Trinidad",,36.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
412,2015-11-17,"CDFG Trawl Block 132, Trinidad",,25.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
413,2015-11-17,"CDFG Trawl Block 132, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
414,2015-11-17,"CDFG Trawl Block 132, Trinidad",,39.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
415,2015-11-17,"CDFG Trawl Block 132, Trinidad",,23.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
416,2015-11-17,"CDFG Trawl Block 132, Trinidad",,47.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
417,2015-11-17,"CDFG Trawl Block 132, Trinidad",,21.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
418,2015-11-17,"CDFG Trawl Block 132, Trinidad",,45.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
419,2015-11-17,"CDFG Trawl Block 132, Trinidad",,22.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
420,2015-11-17,"CDFG Trawl Block 132, Trinidad",,36.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
421,2015-11-17,"CDFG Trawl Block 132, Trinidad",,56.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
422,2015-11-17,"CDFG Trawl Block 132, Trinidad",,44.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
423,2015-11-17,"CDFG Trawl Block 132, Trinidad",,41.0,Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C
424,2015-11-18,Crescent City Harbor,,30.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
425,2015-11-18,Crescent City Harbor,,28.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
426,2015-11-18,Crescent City Harbor,,16.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
427,2015-11-18,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
428,2015-11-18,Crescent City Harbor,,10.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
429,2015-11-18,Crescent City Harbor,,3.0,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A
430,2015-11-18,Crescent City Harbor,,61.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
431,2015-11-18,Crescent City Harbor,,3.2,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A
432,2015-11-18,Crescent City Harbor,,91.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
433,2015-11-18,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A
434,2015-11-18,Crescent City Harbor,,64.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
435,2015-11-18,Crescent City Harbor,<,2.5,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A
436,2015-11-18,Crescent City Harbor,,63.0,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A
437,2015-11-21,"CDFG Trawl Block 623, Pismo",,2.6,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
438,2015-11-21,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
439,2015-11-21,"CDFG Trawl Block 623, Pismo",,8.1,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
440,2015-11-21,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
441,2015-11-21,"CDFG Trawl Block 623, Pismo",,5.1,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
442,2015-11-21,"CDFG Trawl Block 623, Pismo",<,2.5,San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H
443,2015-11-23,"CDFG Trawl Block 202, Eureka",,43.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
444,2015-11-23,"CDFG Trawl Block 202, Eureka",,59.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
445,2015-11-23,"CDFG Trawl Block 202, Eureka",,29.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
446,2015-11-23,"CDFG Trawl Block 202, Eureka",,13.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
447,2015-11-23,"CDFG Trawl Block 202, Eureka",,14.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
448,2015-11-23,"CDFG Trawl Block 202, Eureka",,50.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
449,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",,47.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C
450,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",,150.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C
451,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",,20.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C
452,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",,61.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C
453,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",,28.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C
454,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",,63.0,Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C
455,2015-11-23,"CDFG Trawl Block 202, Eureka",,41.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
456,2015-11-23,"CDFG Trawl Block 202, Eureka",,53.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
457,2015-11-23,"CDFG Trawl Block 202, Eureka",,42.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
458,2015-11-23,"CDFG Trawl Block 202, Eureka",,33.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
459,2015-11-23,"CDFG Trawl Block 202, Eureka",,37.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
460,2015-11-23,"CDFG Trawl Block 202, Eureka",,13.0,Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B
461,2015-11-29,"CDFG Trawl Block 517, Marina",,6.5,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G
462,2015-11-29,"CDFG Trawl Block 517, Marina",,8.4,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G
463,2015-11-29,"CDFG Trawl Block 517, Marina",,3.6,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G
464,2015-11-29,"CDFG Trawl Block 517, Marina",,7.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G
465,2015-11-29,"CDFG Trawl Block 517, Marina",,11.0,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G
466,2015-11-29,"CDFG Trawl Block 517, Marina",,5.2,Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G
467,2015-12-01,"CDFG Trawl Block 422, Carmet",,22.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
468,2015-12-01,"CDFG Trawl Block 422, Carmet",,69.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
469,2015-12-01,"CDFG Trawl Block 422, Carmet",,18.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
470,2015-12-01,"CDFG Trawl Block 422, Carmet",,5.8,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
471,2015-12-01,"CDFG Trawl Block 422, Carmet",,12.0,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
472,2015-12-01,"CDFG Trawl Block 422, Carmet",,7.7,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
473,2015-12-01,"CDFG Trawl Block 447, Bolinas",,19.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
474,2015-12-01,"CDFG Trawl Block 422, Carmet",<,2.5,Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E
475,2015-12-01,"CDFG Trawl Block 447, Bolinas",,4.9,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
476,2015-12-01,"CDFG Trawl Block 447, Bolinas",,5.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
477,2015-12-01,"CDFG Trawl Block 447, Bolinas",,18.0,Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E
478,2015-12-01,"CDFG Trawl Block 464, San Pedr",,16.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
479,2015-12-01,"CDFG Trawl Block 464, San Pedr",,2.7,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
480,2015-12-01,"CDFG Trawl Block 464, San Pedr",<,2.5,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
481,2015-12-01,"CDFG Trawl Block 464, San Pedr",,39.0,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
482,2015-12-01,"CDFG Trawl Block 464, San Pedr",,5.6,San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F
